user_id,cast1_rate,cast2_rate,cast3_rate,cast4_rate,cast5_rate,cast6_rate,cast7_rate,cast8_rate,cast9_rate,cast10_rate,cast1_norm_rate,cast2_norm_rate,cast3_norm_rate,cast4_norm_rate,cast5_norm_rate,cast6_norm_rate,cast7_norm_rate,cast8_norm_rate,cast9_norm_rate,cast10_norm_rate
11,2260,391,1042,2584,136,1613,3128,2802,503,1705,1.2170911783644724,0.4271682261495302,0.4271682261495302,0.4271682261495302,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-1.152677678280351
12,3121,2496,391,1905,1532,2344,1684,2593,2888,1014,1.2170911783644724,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302
13,2754,1106,3274,1434,2040,1780,2455,2276,2787,821,1.2170911783644724,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.0322067500420608
14,394,1780,2721,2214,1588,1538,2962,2494,2115,840,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724
15,3274,1036,3013,2210,2509,2686,1045,799,1675,2525,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351
16,2496,799,2510,917,2535,821,2660,2888,2443,2799,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.0322067500420608,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121
17,1273,3144,334,925,2398,433,1266,1581,3022,2169,-1.152677678280351,-1.152677678280351,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-2.3375621066027663,-2.3375621066027663
18,3267,2946,1030,958,1378,1497,2861,1710,954,1693,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.0322067500420608,0.0322067500420608,-0.3627547260654121
19,3189,2257,933,1829,3060,1535,3217,1056,1426,2522,0.0322067500420608,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-1.152677678280351
20,1449,1673,2405,2301,2976,1343,945,941,2174,834,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724
21,1707,1330,2958,1688,2311,2246,944,2882,1147,3059,1.2170911783644724,0.4271682261495302,0.4271682261495302,0.4271682261495302,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815
22,3274,1021,1804,3050,2819,821,1076,3040,59,654,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351
23,2454,3166,1009,3118,2318,1789,1376,2687,983,762,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,0.8221297022570031,0.0322067500420608
24,3274,2754,1434,918,762,1322,2709,2265,8,84,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302
25,2496,2679,1740,2201,3050,493,724,1798,1904,1013,1.2170911783644724,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.0322067500420608,0.0322067500420608,0.0322067500420608
26,1337,3164,2625,1422,2971,2180,2752,2003,2982,1096,0.8221297022570031,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815
27,925,2741,1450,2787,1266,976,2033,1403,2884,2105,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815
28,2754,1434,3043,1546,3038,832,1854,2586,2515,2324,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724
29,2494,1540,2530,2261,2423,2289,1699,1411,925,3280,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.0322067500420608,0.0322067500420608
30,1806,1458,1967,1325,1672,1440,1780,1209,2610,2560,1.2170911783644724,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302
31,2867,218,1250,2485,2419,2800,1642,970,1166,2371,0.4271682261495302,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815
32,1085,2402,1199,2235,2803,1173,1600,2739,3131,3046,1.2170911783644724,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302
33,821,2344,74,2103,1811,1085,715,905,1689,200,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.5476391543878238
34,3274,2342,2201,2862,2710,93,3040,2932,2904,1974,1.2170911783644724,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.0322067500420608,0.0322067500420608,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121
35,1832,821,1188,2710,3233,101,797,2932,1336,2963,0.8221297022570031,0.4271682261495302,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815
36,518,2201,1570,2808,2351,2575,2783,1188,846,1862,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351
37,3274,2337,796,1131,2153,2754,1434,1283,2654,2341,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351
39,2201,3111,1890,1454,1736,1964,2715,2567,912,2929,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724
40,821,687,494,2398,2779,1107,2123,2604,616,2286,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815
41,2107,1440,813,983,1552,2671,2565,1913,3101,2063,1.2170911783644724,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302
42,1238,1280,1794,1004,3056,3009,1313,1878,2600,2748,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724
43,1122,810,1888,1565,901,174,2079,1574,95,2388,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724
44,3274,918,2112,1350,2869,1008,1760,2040,1974,1208,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.0322067500420608,0.0322067500420608,0.0322067500420608
45,2399,2625,518,831,1222,2459,1098,1062,2989,2539,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.0322067500420608,0.0322067500420608,-0.3627547260654121,-0.3627547260654121
46,1688,3135,630,1100,3059,2752,2103,1832,2463,2645,0.4271682261495302,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815
47,1780,2494,3164,1014,1884,1804,1971,1133,2625,2752,1.2170911783644724,1.2170911783644724,0.4271682261495302,0.4271682261495302,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815
48,2754,2459,2447,2342,1434,1246,2146,2297,1467,3160,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.0322067500420608,0.0322067500420608,-0.3627547260654121,-0.3627547260654121
49,1688,1550,2151,1306,822,48,3016,2452,1613,1678,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-2.3375621066027663,-2.3375621066027663,-2.3375621066027663
50,1478,918,796,3047,1985,2023,1828,1046,2985,3274,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,0.8221297022570031
51,59,202,2721,2741,3177,2016,3213,903,1655,363,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.0322067500420608,0.0322067500420608,0.0322067500420608,0.0322067500420608
52,3169,1620,2066,1830,1261,1316,2252,1993,2284,2914,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,0.8221297022570031,0.8221297022570031
53,821,1897,2462,535,777,391,341,3246,610,825,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815,-1.152677678280351,-1.152677678280351,-1.5476391543878238,-1.5476391543878238,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927
54,2754,1434,821,2946,3193,1685,2828,654,2265,2570,1.2170911783644724,0.8221297022570031,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-1.152677678280351,-1.152677678280351,-1.152677678280351
55,2980,391,2169,2678,1357,1611,2463,2496,1147,1484,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.0322067500420608,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121
56,1811,336,62,1966,654,364,3122,1167,3083,1457,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.0322067500420608,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121
57,2993,1562,2754,1847,2326,2262,3274,2394,2936,990,-0.7577162021728815,-0.7577162021728815,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927
58,1344,1805,3029,3274,1678,2268,1866,2195,2418,2555,-1.5476391543878238,-1.5476391543878238,-1.5476391543878238,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927
59,1868,2061,1678,205,280,659,1555,450,2314,3021,0.4271682261495302,0.0322067500420608,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.5476391543878238,-1.5476391543878238,-1.5476391543878238
60,2721,2932,394,1403,1467,2955,2887,2418,841,2256,1.2170911783644724,1.2170911783644724,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302
62,2337,3201,2819,918,1188,3039,3128,933,2103,1570,0.4271682261495302,0.4271682261495302,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121
63,1344,3029,2392,2057,1748,2414,1824,103,2203,2059,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724
64,2069,3190,1692,1656,1047,1755,1989,2756,1919,2870,1.2170911783644724,1.2170911783644724,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302
65,3132,3050,687,1723,2496,2494,654,680,1135,3086,-1.9426006304952927,-2.3375621066027663,-2.3375621066027663,-2.3375621066027663,-2.732523582710236,-2.732523582710236,-2.732523582710236,-2.732523582710236,-2.732523582710236,-2.732523582710236
66,283,609,1479,2675,1322,2817,774,1098,3260,1553,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815
67,918,1986,3274,1322,1188,799,1454,2914,2596,1481,1.2170911783644724,0.8221297022570031,0.4271682261495302,0.4271682261495302,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121
68,2360,1398,587,576,1275,2496,2348,2661,1635,3026,1.2170911783644724,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.0322067500420608,-0.3627547260654121,-0.3627547260654121
69,1003,3092,3081,1882,3274,81,2337,2741,1450,1208,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031
70,821,1106,3059,2496,2602,1100,2059,1825,2278,1247,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351
71,821,2103,3050,3029,2268,1554,2796,867,2166,3041,0.0322067500420608,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-1.152677678280351,-1.152677678280351
72,2105,3213,2741,3086,3246,3040,1214,1619,1315,81,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.5476391543878238
73,2516,1048,2179,1271,1625,909,998,2167,1218,3069,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.0322067500420608,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815
74,3164,821,2752,1743,50,2180,2286,237,676,3084,-0.7577162021728815,-2.3375621066027663,-2.3375621066027663,-2.3375621066027663,-2.3375621066027663,-2.732523582710236,-2.732523582710236,-2.732523582710236,-2.732523582710236,-2.732523582710236
75,3247,199,2632,2673,1231,3276,2412,1593,1409,1205,1.2170911783644724,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302
76,1187,1602,1176,2354,1406,1754,2178,1479,1338,2807,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,0.4271682261495302,0.4271682261495302,0.4271682261495302
77,2214,93,1100,2599,2780,135,1924,2821,1643,1437,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,0.4271682261495302,0.4271682261495302
78,3274,1829,1655,1711,1188,2721,1804,841,3086,1184,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031
79,2682,2956,18,2214,1454,2966,2508,1184,585,2008,0.4271682261495302,0.4271682261495302,0.4271682261495302,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815
80,2914,1859,3117,2660,799,1510,1010,2054,829,2577,0.4271682261495302,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815
81,3137,1620,2066,1830,1261,2252,946,2542,3120,2672,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302
82,1833,2862,1616,1567,417,26,504,1863,1295,3185,0.4271682261495302,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815
83,2997,839,1031,3258,851,1348,1635,971,3218,1233,1.2170911783644724,1.2170911783644724,0.4271682261495302,0.4271682261495302,-0.7577162021728815,-1.5476391543878238,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-2.3375621066027663
84,1266,2646,1450,2884,1479,1624,1648,3213,2787,2105,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.0322067500420608,0.0322067500420608,0.0322067500420608
85,2754,2999,2656,925,1289,827,3274,1434,1796,1697,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031
86,1467,918,2115,2914,2899,1681,251,2470,777,1988,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-1.152677678280351,-1.152677678280351
87,2390,1242,1450,855,2368,1128,2576,832,3005,2407,1.2170911783644724,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.0322067500420608,-0.3627547260654121,-0.3627547260654121
88,3274,1009,1376,1804,3040,3206,2927,1918,866,817,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724
89,2496,2819,1022,986,918,1188,1780,3267,946,2147,1.2170911783644724,1.2170911783644724,1.2170911783644724,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302
90,1795,1844,1854,367,2772,899,3161,3240,1729,2742,-0.7577162021728815,-0.7577162021728815,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.5476391543878238,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927
91,1336,1640,2003,2862,1500,2496,1096,2981,3184,718,1.2170911783644724,1.2170911783644724,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815
92,2496,1521,1534,1344,1805,3029,800,2680,2622,2793,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302
93,2452,3164,3233,1931,1045,1188,799,3050,1257,1948,-2.732523582710236,-2.732523582710236,-2.732523582710236,-2.732523582710236,-3.1274850588177068,-3.1274850588177068,-3.1274850588177068,-3.1274850588177068,-3.1274850588177068,-3.1274850588177068
94,3116,1220,2679,900,1357,2682,2688,1415,3204,2353,0.8221297022570031,0.4271682261495302,0.0322067500420608,0.0322067500420608,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121
95,2795,983,1013,2645,2061,2870,1018,1092,1291,1069,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724
96,1805,2392,2057,1748,2414,1824,199,800,2680,1779,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724
97,903,3249,1450,1414,2740,1921,1810,2430,3274,1685,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-1.152677678280351,-1.152677678280351,-1.5476391543878238,-1.5476391543878238
98,3274,918,1153,799,3040,3086,2967,2917,3220,2905,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724
99,3274,1414,2496,3164,2040,1467,2979,2517,2752,3089,0.0322067500420608,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-1.152677678280351,-1.152677678280351
100,3160,867,2664,1026,3135,2251,1515,2124,993,3255,1.2170911783644724,1.2170911783644724,1.2170911783644724,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031
101,2625,1620,2066,1830,1261,2252,1147,3137,2282,2684,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121,-0.3627547260654121
102,2754,3164,2808,1479,1434,3059,2180,2966,1432,1083,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302
103,1130,905,1832,2382,524,2566,35,2011,2226,2258,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.0322067500420608,-0.3627547260654121,-0.3627547260654121
104,2107,1022,1395,1196,1840,2508,415,816,1243,874,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302,-0.3627547260654121
105,925,3213,1611,1619,2133,2919,2444,3087,81,3236,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,0.8221297022570031,0.8221297022570031
106,336,364,774,656,14,784,790,79,473,2006,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724
107,1478,1234,2101,1335,1678,2232,829,350,2307,1441,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302,0.4271682261495302
108,821,2452,2419,66,1884,3144,3086,2498,581,987,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351,-1.152677678280351
109,334,1188,1062,827,2495,3119,2819,2932,2678,2133,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,1.2170911783644724,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031
110,1688,1804,1532,917,218,2914,1555,2104,2467,1767,0.8221297022570031,0.8221297022570031,-0.3627547260654121,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815,-0.7577162021728815
111,3164,2459,2159,1899,821,1613,1106,933,3050,3014,-0.3627547260654121,-0.3627547260654121,-0.7577162021728815,-1.152677678280351,-1.5476391543878238,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927,-1.9426006304952927
112,821,917,1832,2808,2989,1646,1502,1564,2169,2661,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.8221297022570031,0.4271682261495302,0.4271682261495302,0.4271682261495302
